timestamp,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,ft_fx,ft_fy,ft_fz,ft_tx,ft_ty,ft_tz,,,,,,,,,,,,,,,,,
2025-09-12T21:31:50.875702,-0.061348263,-1.285888986,1.393883053,-1.94354405,-1.678202931,0.004611492,0,-0.061348263,-1.285888986,1.393883053,-1.94354405,-1.678202931,0.004611492,0,-0.3994,-1.6306,0.061,0.09003,-0.01431,-0.00294,,,,,,,,,,,,,,,,,
2025-09-12T21:31:50.907697,-0.061384026,-1.285865144,1.393869702,-1.943507811,-1.67819101,0.004622936,0,-0.061384026,-1.285865144,1.393869702,-1.943507811,-1.67819101,0.004622936,0,-0.3594,-1.6106,0.001,0.08603,-0.01031,-0.00294,,,,,,,,,,,,,,,,,
2025-09-12T21:31:50.939736,-0.061348263,-1.285900907,1.393934552,-1.943556448,-1.678143326,0.004611492,0,-0.061348263,-1.285900907,1.393934552,-1.943556448,-1.678143326,0.004611492,0,-0.3394,-1.5506,-0.099,0.08403,-0.01431,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:50.987738,-0.061335866,-1.285852746,1.394123379,-1.94354405,-1.67819101,0.004599094,0,-0.061335866,-1.285852746,1.394123379,-1.94354405,-1.67819101,0.004599094,0,-0.2194,-1.6506,0.061,0.08803,-0.01131,-0.00094,,,,,,,,,,,,,,,,,
2025-09-12T21:31:51.019802,-0.061395947,-1.285865144,1.394159619,-1.94354405,-1.67819101,0.004622936,0,-0.061395947,-1.285865144,1.394159619,-1.94354405,-1.67819101,0.004622936,0,-0.4394,-1.5106,-0.139,0.08803,-0.01731,-0.00294,,,,,,,,,,,,,,,,,
2025-09-12T21:31:51.051819,-0.061372105,-1.285865144,1.394232098,-1.943520208,-1.678143326,0.004599094,0,-0.061372105,-1.285865144,1.394232098,-1.943520208,-1.678143326,0.004599094,0,-0.2394,-1.6906,0.041,0.09703,-0.00731,-0.00094,,,,,,,,,,,,,,,,,
2025-09-12T21:31:51.083856,-0.061360184,-1.285853223,1.394253079,-1.94358029,-1.678167168,0.004599094,0,-0.061360184,-1.285853223,1.394253079,-1.94358029,-1.678167168,0.004599094,0,-0.4394,-1.5106,0.001,0.08203,-0.01331,-0.00094,,,,,,,,,,,,,,,,,
2025-09-12T21:31:51.115820,-0.061335866,-1.285864667,1.394182507,-1.943520208,-1.678167168,0.004575253,0,-0.061335866,-1.285864667,1.394182507,-1.943520208,-1.678167168,0.004575253,0,-0.2194,-1.6306,0.001,0.08603,-0.01831,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:51.147835,-0.061348263,-1.285852746,1.394157712,-1.943556448,-1.678167168,0.004599094,0,-0.061348263,-1.285852746,1.394157712,-1.943556448,-1.678167168,0.004599094,0,-0.3994,-1.5306,-0.039,0.08603,-0.01531,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:51.179850,-0.061348263,-1.285792665,1.394193951,-1.943556448,-1.678202931,0.004575253,0,-0.061348263,-1.285792665,1.394193951,-1.943556448,-1.678202931,0.004575253,0,-0.1794,-1.5906,0.001,0.09103,-0.01331,-0.00094,,,,,,,,,,,,,,,,,
2025-09-12T21:31:51.211881,-0.061372105,-1.285742597,1.394182507,-1.943556448,-1.678155247,0.004611492,0,-0.061372105,-1.285742597,1.394182507,-1.943556448,-1.678155247,0.004611492,0,-0.3994,-1.5906,-0.039,0.07903,-0.01231,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:51.243877,-0.061372105,-1.285672502,1.394205395,-1.943520208,-1.678131406,0.004599094,0,-0.061372105,-1.285672502,1.394205395,-1.943520208,-1.678131406,0.004599094,0,-0.2994,-1.7106,0.181,0.09603,-0.01031,-0.00294,,,,,,,,,,,,,,,,,
2025-09-12T21:31:51.275933,-0.061348263,-1.285721139,1.394182507,-1.943556448,-1.678155247,0.004575253,0,-0.061348263,-1.285721139,1.394182507,-1.943556448,-1.678155247,0.004575253,0,-0.3794,-1.5306,-0.219,0.08303,-0.01531,-0.00094,,,,,,,,,,,,,,,,,
2025-09-12T21:31:51.307918,-0.061372105,-1.285672979,1.394230191,-1.943556448,-1.67819101,0.004611492,0,-0.061372105,-1.285672979,1.394230191,-1.943556448,-1.67819101,0.004611492,0,-0.2394,-1.6906,0.121,0.09303,-0.01331,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:51.339959,-0.061348263,-1.285733537,1.394193951,-1.943532129,-1.678167168,0.004563332,0,-0.061348263,-1.285733537,1.394193951,-1.943532129,-1.678167168,0.004563332,0,-0.3594,-1.5506,-0.159,0.08503,-0.01431,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:51.387965,-0.061360184,-1.285745458,1.394193951,-1.943532129,-1.678155247,0.004599094,0,-0.061360184,-1.285745458,1.394193951,-1.943532129,-1.678155247,0.004599094,0,-0.2994,-1.6306,0.001,0.09503,-0.01631,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:51.419994,-0.061372105,-1.285685377,1.394047085,-1.943507811,-1.67819101,0.004622936,0,-0.061372105,-1.285685377,1.394047085,-1.943507811,-1.67819101,0.004622936,0,-0.2594,-1.6706,-0.139,0.08803,-0.01731,-0.00094,,,,,,,,,,,,,,,,,
2025-09-12T21:31:51.452002,-0.061348263,-1.28573306,1.394026105,-1.943556448,-1.678167168,0.004599094,0,-0.061348263,-1.28573306,1.394026105,-1.943556448,-1.678167168,0.004599094,0,-0.2194,-1.6506,-0.059,0.09303,-0.01331,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:51.484022,-0.061348263,-1.285721139,1.3940509,-1.943496367,-1.678143326,0.004599094,0,-0.061348263,-1.285721139,1.3940509,-1.943496367,-1.678143326,0.004599094,0,-0.2994,-1.6306,0.081,0.08903,-0.01131,-0.00094,,,,,,,,,,,,,,,,,
2025-09-12T21:31:51.516025,-0.061360184,-1.285721139,1.394037549,-1.943592211,-1.678167168,0.004587173,0,-0.061360184,-1.285721139,1.394037549,-1.943592211,-1.678167168,0.004587173,0,-0.4594,-1.5706,-0.059,0.08303,-0.01631,-0.00394,,,,,,,,,,,,,,,,,
2025-09-12T21:31:51.548054,-0.061360184,-1.285709218,1.394037549,-1.943592211,-1.678179089,0.004563332,0,-0.061360184,-1.285709218,1.394037549,-1.943592211,-1.678179089,0.004563332,0,-0.2794,-1.6906,0.101,0.09303,-0.00331,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:51.580051,-0.061372105,-1.285685377,1.39389259,-1.943568369,-1.678179089,0.004575253,0,-0.061372105,-1.285685377,1.39389259,-1.943568369,-1.678179089,0.004575253,0,-0.4394,-1.5306,-0.039,0.08703,-0.01431,-0.00294,,,,,,,,,,,,,,,,,
2025-09-12T21:31:51.612093,-0.061335866,-1.285697297,1.393869702,-1.943532129,-1.67819101,0.004575253,0,-0.061335866,-1.285697297,1.393869702,-1.943532129,-1.67819101,0.004575253,0,-0.3594,-1.6106,-0.039,0.09203,-0.01031,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:51.644133,-0.061335866,-1.285721139,1.393869702,-1.943568369,-1.678179089,0.004635334,0,-0.061335866,-1.285721139,1.393869702,-1.943568369,-1.678179089,0.004635334,0,-0.3994,-1.5306,-0.019,0.08503,-0.01431,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:51.676149,-0.061360184,-1.285685377,1.393871609,-1.943556448,-1.678155247,0.004611492,0,-0.061360184,-1.285685377,1.393871609,-1.943556448,-1.678155247,0.004611492,0,-0.2794,-1.6106,0.021,0.08403,-0.01131,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:51.708152,-0.061348263,-1.285697297,1.393894498,-1.94358029,-1.678179089,0.004587173,0,-0.061348263,-1.285697297,1.393894498,-1.94358029,-1.678179089,0.004587173,0,-0.3394,-1.5706,0.061,0.08303,-0.01731,-0.00094,,,,,,,,,,,,,,,,,
2025-09-12T21:31:51.740164,-0.061348263,-1.285649137,1.393869702,-1.943568369,-1.678155247,0.004599094,0,-0.061348263,-1.285649137,1.393869702,-1.943568369,-1.678155247,0.004599094,0,-0.2594,-1.6106,0.001,0.08603,-0.01131,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:51.788164,-0.061384026,-1.28564866,1.393894498,-1.943604132,-1.678179089,0.004587173,0,-0.061384026,-1.28564866,1.393894498,-1.943604132,-1.678179089,0.004587173,0,-0.2994,-1.6306,-0.039,0.09303,-0.01231,-0.00094,,,,,,,,,,,,,,,,,
2025-09-12T21:31:51.820228,-0.061372105,-1.285623865,1.393858258,-1.943592211,-1.678179089,0.004575253,0,-0.061372105,-1.285623865,1.393858258,-1.943592211,-1.678179089,0.004575253,0,-0.2194,-1.6306,-0.099,0.08903,-0.01131,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:51.852237,-0.061360184,-1.28552802,1.393894498,-1.943568369,-1.67819101,0.004587173,0,-0.061360184,-1.28552802,1.393894498,-1.943568369,-1.67819101,0.004587173,0,-0.3794,-1.5906,0.041,0.08903,-0.01631,-0.00094,,,,,,,,,,,,,,,,,
2025-09-12T21:31:51.884257,-0.061335866,-1.285493688,1.393930737,-1.943556448,-1.678119485,0.004622936,0,-0.061335866,-1.285493688,1.393930737,-1.943556448,-1.678119485,0.004622936,0,-0.2794,-1.6106,0.181,0.08603,-0.00931,-0.00294,,,,,,,,,,,,,,,,,
2025-09-12T21:31:51.916274,-0.061335866,-1.285506086,1.393894498,-1.94358029,-1.678155247,0.004611492,0,-0.061335866,-1.285506086,1.393894498,-1.94358029,-1.678155247,0.004611492,0,-0.3194,-1.5506,-0.119,0.08703,-0.01831,-0.00094,,,,,,,,,,,,,,,,,
2025-09-12T21:31:51.948347,-0.061348263,-1.28551753,1.393905942,-1.943532129,-1.678155247,0.004575253,0,-0.061348263,-1.28551753,1.393905942,-1.943532129,-1.678155247,0.004575253,0,-0.2994,-1.6506,0.121,0.08903,-0.01531,-0.00094,,,,,,,,,,,,,,,,,
2025-09-12T21:31:51.980344,-0.061324422,-1.285505609,1.393869702,-1.943556448,-1.678155247,0.004611492,0,-0.061324422,-1.285505609,1.393869702,-1.943556448,-1.678155247,0.004611492,0,-0.3394,-1.6306,-0.099,0.08503,-0.01331,-0.00294,,,,,,,,,,,,,,,,,
2025-09-12T21:31:52.012326,-0.061360184,-1.285566167,1.393869702,-1.943556448,-1.678143326,0.004611492,0,-0.061360184,-1.285566167,1.393869702,-1.943556448,-1.678143326,0.004611492,0,-0.2794,-1.6106,0.001,0.09303,-0.01131,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:52.044460,-0.061372105,-1.2855552,1.393917386,-1.943520208,-1.678155247,0.004575253,0,-0.061372105,-1.2855552,1.393917386,-1.943520208,-1.678155247,0.004575253,0,-0.3394,-1.6106,0.061,0.08503,-0.00931,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:52.076364,-0.061360184,-1.285710649,1.393905942,-1.94358029,-1.678155247,0.004599094,0,-0.061360184,-1.285710649,1.393905942,-1.94358029,-1.678155247,0.004599094,0,-0.3394,-1.5706,-0.179,0.08703,-0.01531,6.00E-05,,,,,,,,,,,,,,,,,
2025-09-12T21:31:52.108428,-0.061335866,-1.285866575,1.393869702,-1.943520208,-1.678167168,0.004587173,0,-0.061335866,-1.285866575,1.393869702,-1.943520208,-1.678167168,0.004587173,0,-0.3194,-1.7706,0.121,0.10203,-0.01331,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:52.140419,-0.061360184,-1.286082582,1.393869702,-1.943532129,-1.678155247,0.004575253,0,-0.061360184,-1.286082582,1.393869702,-1.943532129,-1.678155247,0.004575253,0,-0.3794,-1.5506,-0.159,0.08303,-0.01531,-0.00094,,,,,,,,,,,,,,,,,
2025-09-12T21:31:52.188421,-0.061372105,-1.286141233,1.393883053,-1.94354405,-1.678179089,0.004599094,0,-0.061372105,-1.286141233,1.393883053,-1.94354405,-1.678179089,0.004599094,0,-0.3194,-1.6706,0.101,0.09703,-0.01431,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:52.220538,-0.061335866,-1.286251859,1.393917386,-1.94354405,-1.678155247,0.004575253,0,-0.061335866,-1.286251859,1.393917386,-1.94354405,-1.678155247,0.004575253,0,-0.2994,-1.6106,0.001,0.08303,-0.01131,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:52.252574,-0.061360184,-1.286393003,1.393858258,-1.943556448,-1.678214852,0.004599094,0,-0.061360184,-1.286393003,1.393858258,-1.943556448,-1.678214852,0.004599094,0,-0.3394,-1.5306,-0.239,0.08803,-0.01731,6.00E-05,,,,,,,,,,,,,,,,,
2025-09-12T21:31:52.284560,-0.061372105,-1.286415891,1.393858258,-1.943568369,-1.67819101,0.004635334,0,-0.061372105,-1.286415891,1.393858258,-1.943568369,-1.67819101,0.004635334,0,-0.3394,-1.6706,0.121,0.09303,-0.01331,-0.00294,,,,,,,,,,,,,,,,,
2025-09-12T21:31:52.316513,-0.061360184,-1.286380605,1.393858258,-1.94354405,-1.678167168,0.004611492,0,-0.061360184,-1.286380605,1.393858258,-1.94354405,-1.678167168,0.004611492,0,-0.2794,-1.6306,-0.099,0.08703,-0.01431,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:52.348512,-0.061384026,-1.286393003,1.393846814,-1.943532129,-1.678179089,0.004587173,0,-0.061384026,-1.286393003,1.393846814,-1.943532129,-1.678179089,0.004587173,0,-0.2594,-1.6506,-0.059,0.09003,-0.01731,-0.00094,,,,,,,,,,,,,,,,,
2025-09-12T21:31:52.380553,-0.061360184,-1.286453084,1.393822018,-1.943568369,-1.678155247,0.004611492,0,-0.061360184,-1.286453084,1.393822018,-1.943568369,-1.678155247,0.004611492,0,-0.2994,-1.5906,0.001,0.09203,-0.01131,-0.00294,,,,,,,,,,,,,,,,,
2025-09-12T21:31:52.412590,-0.061348263,-1.286585645,1.393749539,-1.943568369,-1.678202931,0.004563332,0,-0.061348263,-1.286585645,1.393749539,-1.943568369,-1.678202931,0.004563332,0,-0.2994,-1.7106,-0.019,0.09303,-0.01831,-0.00094,,,,,,,,,,,,,,,,,
2025-09-12T21:31:52.444568,-0.061360184,-1.286669092,1.393654172,-1.943507811,-1.678155247,0.004611492,0,-0.061360184,-1.286669092,1.393654172,-1.943507811,-1.678155247,0.004611492,0,-0.3594,-1.5506,-0.059,0.08603,-0.01231,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:52.476622,-0.061348263,-1.286704854,1.393678967,-1.943556448,-1.678167168,0.004599094,0,-0.061348263,-1.286704854,1.393678967,-1.943556448,-1.678167168,0.004599094,0,-0.3394,-1.6506,-0.119,0.09103,-0.01331,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:52.508631,-0.061372105,-1.286787824,1.393715207,-1.943532129,-1.678179089,0.004611492,0,-0.061372105,-1.286787824,1.393715207,-1.943532129,-1.678179089,0.004611492,0,-0.2594,-1.5906,-0.099,0.09003,-0.01431,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:52.540664,-0.061360184,-1.286703424,1.393715207,-1.943568369,-1.67819101,0.004635334,0,-0.061360184,-1.286703424,1.393715207,-1.943568369,-1.67819101,0.004635334,0,-0.2994,-1.6106,0.021,0.09103,-0.01731,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:52.588672,-0.061335866,-1.286727743,1.393726651,-1.943520208,-1.67819101,0.004599094,0,-0.061335866,-1.286727743,1.393726651,-1.943520208,-1.67819101,0.004599094,0,-0.2794,-1.6106,-0.019,0.08603,-0.01231,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:52.620689,-0.061348263,-1.286727743,1.393726651,-1.94354405,-1.678143326,0.004587173,0,-0.061348263,-1.286727743,1.393726651,-1.94354405,-1.678143326,0.004587173,0,-0.3394,-1.6306,0.061,0.08803,-0.01131,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:52.652779,-0.061395947,-1.286716298,1.393690411,-1.94354405,-1.678167168,0.004587173,0,-0.061395947,-1.286716298,1.393690411,-1.94354405,-1.678167168,0.004587173,0,-0.2394,-1.5706,-0.039,0.08903,-0.01331,-0.00094,,,,,,,,,,,,,,,,,
2025-09-12T21:31:52.684855,-0.061360184,-1.286775903,1.393715207,-1.94354405,-1.678202931,0.004587173,0,-0.061360184,-1.286775903,1.393715207,-1.94354405,-1.678202931,0.004587173,0,-0.3394,-1.6106,-0.159,0.09003,-0.01931,6.00E-05,,,,,,,,,,,,,,,,,
2025-09-12T21:31:52.716733,-0.061360184,-1.28674014,1.393738095,-1.943592211,-1.678179089,0.004599094,0,-0.061360184,-1.28674014,1.393738095,-1.943592211,-1.678179089,0.004599094,0,-0.3194,-1.6106,-0.039,0.08703,-0.01131,-0.00294,,,,,,,,,,,,,,,,,
2025-09-12T21:31:52.748788,-0.061348263,-1.286763982,1.393825833,-1.943568369,-1.678155247,0.004599094,0,-0.061348263,-1.286763982,1.393825833,-1.943568369,-1.678155247,0.004599094,0,-0.3194,-1.5906,0.001,0.07803,-0.01731,-0.00294,,,,,,,,,,,,,,,,,
2025-09-12T21:31:52.780792,-0.061372105,-1.286727743,1.393980328,-1.943556448,-1.678167168,0.004635334,0,-0.061372105,-1.286727743,1.393980328,-1.943556448,-1.678167168,0.004635334,0,-0.3594,-1.5906,0.081,0.08003,-0.01331,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:52.812805,-0.061372105,-1.286775903,1.394064252,-1.94354405,-1.678202931,0.004599094,0,-0.061372105,-1.286775903,1.394064252,-1.94354405,-1.678202931,0.004599094,0,-0.3794,-1.6106,0.041,0.08503,-0.01431,-0.00294,,,,,,,,,,,,,,,,,
2025-09-12T21:31:52.844829,-0.061372105,-1.286727743,1.39408714,-1.94358029,-1.678143326,0.004611492,0,-0.061372105,-1.286727743,1.39408714,-1.94358029,-1.678143326,0.004611492,0,-0.2394,-1.6706,0.001,0.08803,-0.00631,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:52.876846,-0.061384026,-1.286763982,1.394207303,-1.943556448,-1.678155247,0.004611492,0,-0.061384026,-1.286763982,1.394207303,-1.943556448,-1.678155247,0.004611492,0,-0.2994,-1.7906,0.021,0.09903,-0.01231,6.00E-05,,,,,,,,,,,,,,,,,
2025-09-12T21:31:52.908868,-0.061348263,-1.286788778,1.394230191,-1.943532129,-1.67819101,0.004599094,0,-0.061348263,-1.286788778,1.394230191,-1.943532129,-1.67819101,0.004599094,0,-0.3394,-1.6706,0.001,0.09503,-0.01531,-0.00094,,,,,,,,,,,,,,,,,
2025-09-12T21:31:52.940899,-0.061360184,-1.286836461,1.394241635,-1.94354405,-1.67819101,0.004611492,0,-0.061360184,-1.286836461,1.394241635,-1.94354405,-1.67819101,0.004611492,0,-0.3794,-1.6106,-0.059,0.08703,-0.01531,-0.00094,,,,,,,,,,,,,,,,,
2025-09-12T21:31:52.988891,-0.061348263,-1.286884145,1.394193951,-1.94354405,-1.678167168,0.004611492,0,-0.061348263,-1.286884145,1.394193951,-1.94354405,-1.678167168,0.004611492,0,-0.3394,-1.5706,0.061,0.08603,-0.00931,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:53.020940,-0.061372105,-1.286908464,1.394193951,-1.943568369,-1.678143326,0.004587173,0,-0.061372105,-1.286908464,1.394193951,-1.943568369,-1.678143326,0.004587173,0,-0.3994,-1.6506,0.061,0.09103,-0.00931,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:53.052971,-0.061360184,-1.286979989,1.394205395,-1.94354405,-1.678155247,0.004622936,0,-0.061360184,-1.286979989,1.394205395,-1.94354405,-1.678155247,0.004622936,0,-0.3394,-1.5906,-0.139,0.08903,-0.01431,6.00E-05,,,,,,,,,,,,,,,,,
2025-09-12T21:31:53.084985,-0.061348263,-1.28699191,1.394193951,-1.94354405,-1.678167168,0.004599094,0,-0.061348263,-1.28699191,1.394193951,-1.94354405,-1.678167168,0.004599094,0,-0.2794,-1.6706,0.061,0.08703,-0.01431,-0.00094,,,,,,,,,,,,,,,,,
2025-09-12T21:31:53.117024,-0.061348263,-1.286991434,1.394205395,-1.943520208,-1.678202931,0.004635334,0,-0.061348263,-1.286991434,1.394205395,-1.943520208,-1.678202931,0.004635334,0,-0.2994,-1.6306,0.041,0.08303,-0.01131,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:53.149038,-0.061360184,-1.286967592,1.394266431,-1.943592211,-1.678167168,0.004563332,0,-0.061360184,-1.286967592,1.394266431,-1.943592211,-1.678167168,0.004563332,0,-0.3194,-1.6906,-0.019,0.08703,-0.01631,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:53.181063,-0.061372105,-1.286967592,1.394205395,-1.943556448,-1.678179089,0.004635334,0,-0.061372105,-1.286967592,1.394205395,-1.943556448,-1.678179089,0.004635334,0,-0.3194,-1.6106,-0.019,0.08903,-0.01331,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:53.213078,-0.061360184,-1.287003354,1.394182507,-1.94358029,-1.678202931,0.004611492,0,-0.061360184,-1.287003354,1.394182507,-1.94358029,-1.678202931,0.004611492,0,-0.3194,-1.6506,-0.059,0.09103,-0.01231,-0.00094,,,,,,,,,,,,,,,,,
2025-09-12T21:31:53.245096,-0.061360184,-1.286979513,1.394253079,-1.94354405,-1.678167168,0.004611492,0,-0.061360184,-1.286979513,1.394253079,-1.94354405,-1.678167168,0.004611492,0,-0.3794,-1.6306,-0.019,0.08603,-0.01131,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:53.277100,-0.061324422,-1.287027673,1.394266431,-1.94354405,-1.678214852,0.004599094,0,-0.061324422,-1.287027673,1.394266431,-1.94354405,-1.678214852,0.004599094,0,-0.3194,-1.6506,-0.099,0.08803,-0.01631,-0.00094,,,,,,,,,,,,,,,,,
2025-09-12T21:31:53.309140,-0.061372105,-1.287027673,1.394253079,-1.943568369,-1.678167168,0.004635334,0,-0.061372105,-1.287027673,1.394253079,-1.943568369,-1.678167168,0.004635334,0,-0.3594,-1.6506,0.001,0.09203,-0.01231,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:53.341121,-0.061360184,-1.286991434,1.394277875,-1.943556448,-1.678167168,0.004622936,0,-0.061360184,-1.286991434,1.394277875,-1.943556448,-1.678167168,0.004622936,0,-0.3594,-1.5906,-0.019,0.08703,-0.01131,-0.00394,,,,,,,,,,,,,,,,,
2025-09-12T21:31:53.389149,-0.061360184,-1.287039594,1.394316022,-1.943556448,-1.678179089,0.004611492,0,-0.061360184,-1.287039594,1.394316022,-1.943556448,-1.678179089,0.004611492,0,-0.3394,-1.5506,-0.019,0.08503,-0.01531,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:53.421262,-0.061348263,-1.287003354,1.394375149,-1.943568369,-1.678167168,0.004563332,0,-0.061348263,-1.287003354,1.394375149,-1.943568369,-1.678167168,0.004563332,0,-0.3394,-1.6506,0.001,0.09103,-0.01031,-0.00094,,,,,,,,,,,,,,,,,
2025-09-12T21:31:53.453220,-0.061360184,-1.287015752,1.394373242,-1.943568369,-1.67819101,0.004611492,0,-0.061360184,-1.287015752,1.394373242,-1.943568369,-1.67819101,0.004611492,0,-0.3394,-1.6106,0.021,0.08503,-0.01131,-0.00294,,,,,,,,,,,,,,,,,
2025-09-12T21:31:53.485232,-0.061312024,-1.287015752,1.394373242,-1.943568369,-1.678167168,0.004611492,0,-0.061312024,-1.287015752,1.394373242,-1.943568369,-1.678167168,0.004611492,0,-0.3194,-1.5906,-0.039,0.08503,-0.01231,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:53.517270,-0.061407868,-1.287015752,1.394350354,-1.943532129,-1.678167168,0.004575253,0,-0.061407868,-1.287015752,1.394350354,-1.943532129,-1.678167168,0.004575253,0,-0.2594,-1.6306,-0.039,0.09203,-0.01531,-0.00094,,,,,,,,,,,,,,,,,
2025-09-12T21:31:53.549313,-0.061348263,-1.287003354,1.394422833,-1.943556448,-1.678167168,0.004673481,0,-0.061348263,-1.287003354,1.394422833,-1.943556448,-1.678167168,0.004673481,0,-0.2994,-1.6106,-0.059,0.09003,-0.01231,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:53.581329,-0.061372105,-1.286967592,1.394361798,-1.943556448,-1.67819101,0.004865646,0,-0.061372105,-1.286967592,1.394361798,-1.943556448,-1.67819101,0.004865646,0,-0.3194,-1.6106,-0.019,0.08603,-0.01331,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:53.613330,-0.061384026,-1.287039594,1.39430267,-1.94358029,-1.678179089,0.004899502,0,-0.061384026,-1.287039594,1.39430267,-1.94358029,-1.678179089,0.004899502,0,-0.2594,-1.6106,-0.119,0.08803,-0.01431,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:53.645305,-0.061360184,-1.287027196,1.394277875,-1.94358029,-1.678131406,0.004922867,0,-0.061360184,-1.287027196,1.394277875,-1.94358029,-1.678131406,0.004922867,0,-0.3794,-1.6306,0.021,0.08803,-0.01031,6.00E-05,,,,,,,,,,,,,,,,,
2025-09-12T21:31:53.677326,-0.061335866,-1.287003354,1.394277875,-1.94354405,-1.67819101,0.004922867,0,-0.061335866,-1.287003354,1.394277875,-1.94354405,-1.67819101,0.004922867,0,-0.2994,-1.7306,0.021,0.09103,-0.01031,-0.00294,,,,,,,,,,,,,,,,,
2025-09-12T21:31:53.709421,-0.061360184,-1.287027196,1.394203488,-1.94354405,-1.678155247,0.004910946,0,-0.061360184,-1.287027196,1.394203488,-1.94354405,-1.678155247,0.004910946,0,-0.3194,-1.6506,0.041,0.08703,-0.01731,6.00E-05,,,,,,,,,,,,,,,,,
2025-09-12T21:31:53.741362,-0.061384026,-1.286991434,1.393963162,-1.94358029,-1.678179089,0.004910469,0,-0.061384026,-1.286991434,1.393963162,-1.94358029,-1.678179089,0.004910469,0,-0.3194,-1.5706,-0.019,0.08303,-0.01731,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:53.789403,-0.061360184,-1.287027196,1.393820111,-1.94358029,-1.67819101,0.004874229,0,-0.061360184,-1.287027196,1.393820111,-1.94358029,-1.67819101,0.004874229,0,-0.2994,-1.6306,0.021,0.08403,-0.01431,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:53.821450,-0.061335866,-1.287027196,1.393593136,-1.943556448,-1.67819101,0.004778385,0,-0.061335866,-1.287027196,1.393593136,-1.943556448,-1.67819101,0.004778385,0,-0.3194,-1.5906,0.001,0.08603,-0.01031,-0.00294,,,,,,,,,,,,,,,,,
2025-09-12T21:31:53.853466,-0.061360184,-1.286954717,1.393291775,-1.94354405,-1.67819101,0.004742146,0,-0.061360184,-1.286954717,1.393291775,-1.94354405,-1.67819101,0.004742146,0,-0.3794,-1.5506,0.041,0.08803,-0.01031,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:31:53.885463,-0.061384026,-1.286942796,1.393062894,-1.943556448,-1.678179089,0.004718781,0,-0.061384026,-1.286942796,1.393062894,-1.943556448,-1.678179089,0.004718781,0,-0.3594,-1.6106,-0.019,0.08903,-0.01131,-0.00294,,,,,,,,,,,,,,,,,
