timestamp,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,ft_fx,ft_fy,ft_fz,ft_tx,ft_ty,ft_tz
2025-09-12T21:19:52.462867,-0.079007928,-1.585279127,1.504247967,-1.534901456,-1.688559357,0.040402412,0,-0.079007928,-1.585279127,1.504247967,-1.534901456,-1.688559357,0.040402412,0,0.113,-0.0206,-0.0484,-0.00678,0.01585,0.0001
2025-09-12T21:19:52.494876,-0.07197601,-1.573441645,1.489137952,-1.533946828,-1.688200776,0.041258335,0,-0.07197601,-1.573441645,1.489137952,-1.533946828,-1.688200776,0.041258335,0,0.473,-0.0006,-0.0484,0.00022,0.02985,0.0001
2025-09-12T21:19:52.526973,-0.064373795,-1.562387781,1.47451431,-1.533435182,-1.687856023,0.042866707,0,-0.064373795,-1.562387781,1.47451431,-1.533435182,-1.687856023,0.042866707,0,0.253,0.1994,-0.6284,-0.00978,0.01185,0.0021
2025-09-12T21:19:52.558969,-0.056989972,-1.55308135,1.462539975,-1.533027963,-1.687618558,0.044793129,0,-0.056989972,-1.55308135,1.462539975,-1.533027963,-1.687618558,0.044793129,0,0.193,0.1194,-0.3684,-0.00278,0.00285,0.0011
2025-09-12T21:19:52.606977,-0.048512761,-1.543864564,1.451444928,-1.532584028,-1.687331978,0.047140121,0,-0.048512761,-1.543864564,1.451444928,-1.532584028,-1.687331978,0.047140121,0,0.173,0.0994,-0.2084,0.00022,0.01085,0.0001
2025-09-12T21:19:52.638989,-0.037727181,-1.53448327,1.440265958,-1.532129602,-1.686976258,0.049670696,0,-0.037727181,-1.53448327,1.440265958,-1.532129602,-1.686976258,0.049670696,0,0.533,0.0594,-0.4884,0.00122,0.02485,0.0001
2025-09-12T21:19:52.670989,-0.030654256,-1.529120283,1.434442822,-1.531879262,-1.686989133,0.051650047,0,-0.030654256,-1.529120283,1.434442822,-1.531879262,-1.686989133,0.051650047,0,0.293,-0.1806,-0.4084,0.02322,0.00485,0.0021
2025-09-12T21:19:52.703013,-0.024348084,-1.524885492,1.430126492,-1.53184493,-1.686928097,0.05304718,0,-0.024348084,-1.524885492,1.430126492,-1.53184493,-1.686928097,0.05304718,0,0.473,-0.1806,-0.4084,0.02022,0.02185,0.0001
2025-09-12T21:19:52.735055,-0.018393342,-1.521247224,1.426735226,-1.531749563,-1.686833207,0.054093838,0,-0.018393342,-1.521247224,1.426735226,-1.531749563,-1.686833207,0.054093838,0,0.173,-0.2006,-0.0484,0.01522,0.01885,0.0001
2025-09-12T21:19:52.767055,-0.012305085,-1.518045263,1.423889462,-1.531749563,-1.686774556,0.054868698,0,-0.012305085,-1.518045263,1.423889462,-1.531749563,-1.686774556,0.054868698,0,0.393,-0.1206,-0.0884,0.00522,0.01985,0.0001
2025-09-12T21:19:52.799067,-0.006510083,-1.515340166,1.421667401,-1.531822042,-1.686736886,0.055515289,0,-0.006510083,-1.515340166,1.421667401,-1.531822042,-1.686736886,0.055515289,0,0.313,-0.1206,-0.2284,0.00422,0.01585,0.0011
2025-09-12T21:19:52.831106,-0.00095493,-1.513130979,1.420145337,-1.531858281,-1.686617676,0.056174278,0,-0.00095493,-1.513130979,1.420145337,-1.531858281,-1.686617676,0.056174278,0,0.253,-0.1806,-0.1684,0.01122,0.01185,0.0011
2025-09-12T21:19:52.863124,0.004523754,-1.511526899,1.419012372,-1.531967477,-1.686521832,0.056746006,0,0.004523754,-1.511526899,1.419012372,-1.531967477,-1.686521832,0.056746006,0,0.133,-0.3006,-0.5084,0.01722,-0.00315,0.0011
2025-09-12T21:19:52.895179,0.010241508,-1.509837942,1.41840965,-1.532150106,-1.686245267,0.057174206,0,0.010241508,-1.509837942,1.41840965,-1.532150106,-1.686245267,0.057174206,0,0.213,-0.3406,-0.1284,0.02122,0.01085,0.0001
2025-09-12T21:19:52.927113,0.015954971,-1.508378343,1.418285672,-1.532463865,-1.685922925,0.05739975,0,0.015954971,-1.508378343,1.418285672,-1.532463865,-1.685922925,0.05739975,0,0.233,-0.1006,-0.0884,0.00422,-0.00015,-0.0009
2025-09-12T21:19:52.975193,0.021998882,-1.507254915,1.418638531,-1.532957391,-1.685673062,0.057641029,0,0.021998882,-1.507254915,1.418638531,-1.532957391,-1.685673062,0.057641029,0,0.293,-0.4406,-0.1884,0.02522,0.02085,-0.0009
2025-09-12T21:19:53.007184,0.029244423,-1.505811052,1.419178311,-1.533824281,-1.685398404,0.058096409,0,0.029244423,-1.505811052,1.419178311,-1.533824281,-1.685398404,0.058096409,0,0.273,-0.5406,-0.2284,0.02722,0.00585,-0.0009
2025-09-12T21:19:53.039204,0.033613682,-1.504591779,1.419523541,-1.534524278,-1.685232464,0.05831337,0,0.033613682,-1.504591779,1.419523541,-1.534524278,-1.685232464,0.05831337,0,0.313,-0.6406,-0.2884,0.03622,0.01585,-0.0009
2025-09-12T21:19:53.071216,0.038478374,-1.502467946,1.419540707,-1.535457448,-1.685198132,0.058758736,0,0.038478374,-1.502467946,1.419540707,-1.535457448,-1.685198132,0.058758736,0,0.473,-0.2006,-0.4884,0.00622,0.02585,0.0001
2025-09-12T21:19:53.103190,0.043011665,-1.4995683,1.419407193,-1.535979585,-1.685186688,0.059444427,0,0.043011665,-1.4995683,1.419407193,-1.535979585,-1.685186688,0.059444427,0,0.313,-0.4406,-0.0284,0.02822,0.03085,0.0001
2025-09-12T21:19:53.135227,0.047181606,-1.496315317,1.419081036,-1.536435441,-1.685234849,0.060163021,0,0.047181606,-1.496315317,1.419081036,-1.536435441,-1.685234849,0.060163021,0,0.233,-0.1606,-0.1284,0.00722,0.01585,0.0001
2025-09-12T21:19:53.167246,0.051120758,-1.492957429,1.418659512,-1.536770658,-1.685186688,0.060878754,0,0.051120758,-1.492957429,1.418659512,-1.536770658,-1.685186688,0.060878754,0,0.413,-0.3606,-0.1684,0.02322,0.02485,0.0001
2025-09-12T21:19:53.199262,0.055491924,-1.489370183,1.418043439,-1.53709443,-1.685234849,0.061488152,0,0.055491924,-1.489370183,1.418043439,-1.53709443,-1.685234849,0.061488152,0,0.073,-0.1606,-0.1484,0.00922,-0.00515,-0.0009
2025-09-12T21:19:53.231373,0.059384346,-1.486192541,1.417249982,-1.537381963,-1.685209576,0.061942577,0,0.059384346,-1.486192541,1.417249982,-1.537381963,-1.685209576,0.061942577,0,0.193,-0.2806,-0.1484,0.01922,0.00285,0.0001
2025-09-12T21:19:53.279341,0.063595772,-1.482783155,1.416168515,-1.537792043,-1.685065571,0.062409401,0,0.063595772,-1.482783155,1.416168515,-1.537792043,-1.685065571,0.062409401,0,0.433,-0.2206,-0.1884,0.01722,0.02685,0.0001
2025-09-12T21:19:53.311343,0.068880558,-1.478054838,1.414545361,-1.538319425,-1.684898678,0.063080311,0,0.068880558,-1.478054838,1.414545361,-1.538319425,-1.684898678,0.063080311,0,0.593,-0.3406,-0.3084,0.02122,0.03985,0.0001
2025-09-12T21:19:53.343313,0.072059631,-1.474718408,1.413099591,-1.538616971,-1.684851472,0.063547134,0,0.072059631,-1.474718408,1.413099591,-1.538616971,-1.684851472,0.063547134,0,0.133,-0.2006,0.1316,0.01122,0.00785,0.0001
2025-09-12T21:19:53.375424,0.074724197,-1.471602754,1.411356274,-1.53885682,-1.684767548,0.063941002,0,0.074724197,-1.471602754,1.411356274,-1.53885682,-1.684767548,0.063941002,0,0.393,-0.2406,-0.0284,0.01222,0.01685,0.0001
2025-09-12T21:19:53.407374,0.077127934,-1.468498067,1.409448926,-1.53902419,-1.684672181,0.064275265,0,0.077127934,-1.468498067,1.409448926,-1.53902419,-1.684672181,0.064275265,0,0.213,-0.1406,-0.2884,0.01222,0.00985,0.0021
2025-09-12T21:19:53.439401,0.07957983,-1.464800672,1.40706474,-1.5392278,-1.684636418,0.0645504,0,0.07957983,-1.464800672,1.40706474,-1.5392278,-1.684636418,0.0645504,0,0.173,-0.2606,-0.1684,0.01622,0.01485,0.0001
2025-09-12T21:19:53.471415,0.081923962,-1.460482911,1.403999631,-1.539347963,-1.684576813,0.064764977,0,0.081923962,-1.460482911,1.403999631,-1.539347963,-1.684576813,0.064764977,0,0.273,-0.1606,-0.2084,0.00922,0.01585,0.0011
